,PseudoTime
C_62336,0.252525252525253
C_475994,0.252525252525253
C_397604,0.252525252525253
C_105149,0.252525252525253
C_340721,0.252525252525253
C_342932,0.252525252525253
C_128465,0.252525252525253
C_510767,0.252525252525253
C_97712,0.252525252525253
C_381926,0.252525252525253
C_156002,0.252525252525253
C_85853,0.252525252525253
C_323435,0.252525252525253
C_581117,0.252525252525253
C_137511,0.262626262626263
C_2640,0.262626262626263
C_101331,0.262626262626263
C_234795,0.262626262626263
C_378912,0.262626262626263
C_99924,0.262626262626263
C_298311,0.262626262626263
C_129471,0.262626262626263
C_329868,0.262626262626263
C_43443,0.262626262626263
C_529461,0.262626262626263
C_552576,0.262626262626263
C_466146,0.262626262626263
C_8469,0.262626262626263
C_210072,0.262626262626263
C_448860,0.262626262626263
C_420117,0.262626262626263
C_22539,0.262626262626263
C_394992,0.262626262626263
C_221931,0.262626262626263
C_3042,0.262626262626263
C_439413,0.262626262626263
C_273789,0.262626262626263
C_92085,0.262626262626263
C_355395,0.262626262626263
C_500115,0.262626262626263
C_240624,0.262626262626263
C_29172,0.262626262626263
C_371475,0.262626262626263
C_472578,0.262626262626263
C_236605,0.272727272727273
C_586546,0.272727272727273
C_441826,0.272727272727273
C_195400,0.272727272727273
C_460921,0.272727272727273
C_57313,0.272727272727273
C_426952,0.272727272727273
C_557401,0.272727272727273
C_510367,0.272727272727273
C_552175,0.272727272727273
C_511372,0.272727272727273
C_534286,0.272727272727273
C_173089,0.272727272727273
C_311980,0.272727272727273
C_162637,0.272727272727273
C_73192,0.272727272727273
C_218314,0.272727272727273
C_394591,0.272727272727273
C_165853,0.272727272727273
C_285448,0.272727272727273
C_595993,0.272727272727273
C_93493,0.272727272727273
C_473785,0.272727272727273
C_453685,0.272727272727273
C_38419,0.272727272727273
C_531070,0.272727272727273
C_355999,0.272727272727273
C_109573,0.272727272727273
C_519211,0.272727272727273
C_329266,0.272727272727273
C_194597,0.282828282828283
C_293489,0.282828282828283
C_156005,0.282828282828283
C_594788,0.282828282828283
C_249470,0.282828282828283
C_588959,0.282828282828283
C_357206,0.282828282828283
C_429164,0.282828282828283
C_168266,0.282828282828283
C_574487,0.282828282828283
C_247460,0.282828282828283
C_513383,0.282828282828283
C_482429,0.282828282828283
C_495695,0.282828282828283
C_57314,0.282828282828283
C_249872,0.282828282828283
C_333086,0.282828282828283
C_348362,0.282828282828283
C_207059,0.282828282828283
C_275198,0.282828282828283
C_120830,0.282828282828283
C_239822,0.282828282828283
C_204044,0.282828282828283
C_385145,0.282828282828283
C_481826,0.282828282828283
C_309167,0.282828282828283
C_237812,0.282828282828283
C_160226,0.282828282828283
C_578105,0.282828282828283
C_584336,0.282828282828283
C_104550,0.292929292929293
C_56310,0.292929292929293
C_283239,0.292929292929293
C_215703,0.292929292929293
C_114801,0.292929292929293
C_472581,0.292929292929293
C_289470,0.292929292929293
C_528861,0.292929292929293
C_118821,0.292929292929293
C_173292,0.292929292929293
C_46863,0.292929292929293
C_160830,0.292929292929293
C_279420,0.292929292929293
C_509364,0.292929292929293
C_583734,0.292929292929293
C_394995,0.292929292929293
C_438612,0.292929292929293
C_178317,0.292929292929293
C_199623,0.292929292929293
C_225954,0.292929292929293
C_186156,0.292929292929293
C_410874,0.292929292929293
C_17919,0.292929292929293
C_539112,0.292929292929293
C_40230,0.292929292929293
C_422733,0.292929292929293
C_92289,0.292929292929293
C_82038,0.292929292929293
C_353991,0.292929292929293
C_368262,0.292929292929293
C_76813,0.303030303030303
C_232588,0.303030303030303
C_198820,0.303030303030303
C_493888,0.303030303030303
C_56713,0.303030303030303
C_560821,0.303030303030303
C_552379,0.303030303030303
C_124048,0.303030303030303
C_336103,0.303030303030303
C_572881,0.303030303030303
C_541525,0.303030303030303
C_138319,0.303030303030303
C_253693,0.303030303030303
C_483235,0.303030303030303
C_301732,0.303030303030303
C_289270,0.303030303030303
C_7468,0.303030303030303
C_164047,0.303030303030303
C_77014,0.303030303030303
C_344545,0.303030303030303
C_165655,0.303030303030303
C_398212,0.303030303030303
C_508963,0.303030303030303
C_290275,0.303030303030303
C_439015,0.303030303030303
C_473587,0.303030303030303
C_186559,0.303030303030303
C_42643,0.303030303030303
C_205654,0.303030303030303
C_77215,0.303030303030303
C_436403,0.313131313131313
C_23549,0.313131313131313
C_147767,0.313131313131313
C_575495,0.313131313131313
C_280025,0.313131313131313
C_13499,0.313131313131313
C_505145,0.313131313131313
C_296708,0.313131313131313
C_533888,0.313131313131313
C_529265,0.313131313131313
C_461729,0.313131313131313
C_52292,0.313131313131313
C_107366,0.313131313131313
C_265754,0.313131313131313
C_95708,0.313131313131313
C_22745,0.313131313131313
C_488462,0.313131313131313
C_439016,0.313131313131313
C_198017,0.313131313131313
C_288467,0.313131313131313
C_48875,0.313131313131313
C_368063,0.313131313131313
C_178922,0.313131313131313
C_241835,0.313131313131313
C_546953,0.313131313131313
C_229574,0.313131313131313
C_210278,0.313131313131313
C_471779,0.313131313131313
C_554993,0.313131313131313
C_45458,0.313131313131313
C_392787,0.323232323232323
C_32394,0.323232323232323
C_123648,0.323232323232323
C_325251,0.323232323232323
C_547959,0.323232323232323
C_75810,0.323232323232323
C_223947,0.323232323232323
C_230781,0.323232323232323
C_476403,0.323232323232323
C_123045,0.323232323232323
C_77016,0.323232323232323
C_275202,0.323232323232323
C_240429,0.323232323232323
C_148170,0.323232323232323
C_147366,0.323232323232323
C_552180,0.323232323232323
C_508764,0.323232323232323
C_335100,0.323232323232323
C_60936,0.323232323232323
C_95910,0.323232323232323
C_481629,0.323232323232323
C_215907,0.323232323232323
C_69177,0.323232323232323
C_207264,0.323232323232323
C_60534,0.323232323232323
C_273594,0.323232323232323
C_326457,0.323232323232323
C_65760,0.323232323232323
C_402234,0.323232323232323
C_447459,0.323232323232323
C_531679,0.333333333333333
C_113197,0.333333333333333
C_383944,0.333333333333333
C_356809,0.333333333333333
C_16918,0.333333333333333
C_392587,0.333333333333333
C_586150,0.333333333333333
C_3853,0.333333333333333
C_265354,0.333333333333333
C_36214,0.333333333333333
C_227566,0.333333333333333
C_356005,0.333333333333333
C_199225,0.333333333333333
C_27370,0.333333333333333
C_56917,0.333333333333333
C_162040,0.333333333333333
C_155407,0.333333333333333
C_200029,0.333333333333333
C_558613,0.333333333333333
C_544744,0.333333333333333
C_533488,0.333333333333333
C_545146,0.333333333333333
C_20134,0.333333333333333
C_131488,0.333333333333333
C_130885,0.333333333333333
C_454495,0.333333333333333
C_106765,0.333333333333333
C_506554,0.333333333333333
C_300730,0.333333333333333
C_590170,0.333333333333333
C_122645,0.343434343434343
C_503942,0.343434343434343
C_27572,0.343434343434343
C_127469,0.343434343434343
C_13100,0.343434343434343
C_108977,0.343434343434343
C_145760,0.343434343434343
C_224150,0.343434343434343
C_268169,0.343434343434343
C_350378,0.343434343434343
C_483641,0.343434343434343
C_13904,0.343434343434343
C_396005,0.343434343434343
C_422336,0.343434343434343
C_306560,0.343434343434343
C_140936,0.343434343434343
C_104555,0.343434343434343
C_232994,0.343434343434343
C_131087,0.343434343434343
C_601829,0.343434343434343
C_320027,0.343434343434343
C_212693,0.343434343434343
C_45662,0.343434343434343
C_308168,0.343434343434343
C_376307,0.343434343434343
C_559820,0.343434343434343
C_205256,0.343434343434343
C_222743,0.343434343434343
C_172292,0.343434343434343
C_446858,0.343434343434343
C_533691,0.353535353535354
C_158424,0.353535353535354
C_550173,0.353535353535354
C_133701,0.353535353535354
C_507360,0.353535353535354
C_350580,0.353535353535354
C_127671,0.353535353535354
C_246261,0.353535353535354
C_421533,0.353535353535354
C_5262,0.353535353535354
C_277818,0.353535353535354
C_157821,0.353535353535354
C_26166,0.353535353535354
C_175107,0.353535353535354
C_375303,0.353535353535354
C_490878,0.353535353535354
